id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,property_id,property_transaction_log_id,transaction_type,created_at_1,updated_at_1,id_2,price,transaction_status,date_listed,date_closed,days_on_market,created_at_2,updated_at_2,property_id_1,transaction_type_1,id_3,property_id_2,neighborhood_id,created_at_3,updated_at_3,id_4,name,source_1,max_latitude,min_latitude,max_longitude,min_longitude,created_at_4,updated_at_4
560,"1563 Shrader St, San Francisco, CA 94117",Parnassus - Ashbury,4,2,2800,zillow_sf,http://www.zillow.com/homedetails/1563-Shrader-St-San-Francisco-CA-94117/2102442897_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:38,37.7605,-122.45,126.561,"1563 Shrader St, San Francisco, CA 94117, Parnassus - Ashbury",487,560,560,rental,2015-08-23 20:31:43,2015-08-23 20:31:43,560,13000,open,2015-07-28,,,2015-08-23 20:31:43,2015-08-23 20:31:43,560,rental,520,560,64,2015-09-08 16:10:59,2015-09-08 16:10:59,64,Cole Valley/Parnassus Heights,,37.7687,37.7594,-122.446,-122.458,2015-09-08 02:52:02,2015-09-08 02:52:36
1650,"432 Frederick St, San Francisco, CA 94117",Haight-Ashbury,1,1,800,zillow_sf,http://www.zillow.com/homedetails/432-Frederick-St-San-Francisco-CA-94117/2101246860_zpid/,2015-09-09 03:05:12,2015-09-09 03:05:12,37.7666,-122.451,89.5566,"432 Frederick St, San Francisco, CA 94117, Haight-Ashbury",857,1650,2652,rental,2015-09-09 03:05:19,2015-09-09 03:05:19,2652,3395,open,2015-09-01,,,2015-09-09 03:05:19,2015-09-09 03:05:19,1650,rental,731,1650,64,2015-09-09 03:05:12,2015-09-09 03:05:12,64,Cole Valley/Parnassus Heights,,37.7687,37.7594,-122.446,-122.458,2015-09-08 02:52:02,2015-09-08 02:52:36
412,"840 Sloat Blvd, San Francisco, CA 94132",Pine Lake Park,3,2,1923,zillow_sf,http://www.zillow.com/homedetails/840-Sloat-Blvd-San-Francisco-CA-94132/15126499_zpid/,2015-08-23 20:31:19,2015-08-23 20:31:19,37.7361,-122.484,22.8127,"840 Sloat Blvd, San Francisco, CA 94132, Pine Lake Park",697,412,1843,rental,2015-08-27 08:46:46,2015-08-27 08:46:46,1843,3200,open,2012-10-19,,,2015-08-27 08:46:46,2015-08-27 08:46:46,412,rental,372,412,65,2015-09-08 16:09:28,2015-09-08 16:09:28,65,Pine Lake Park,,37.7378,37.7337,-122.475,-122.494,2015-09-08 02:52:45,2015-09-08 02:53:30
278,7 Colby Street,San Francisco (Portola),3,2,1400,climbsf_rented,http://www.climbsf.com/for-rent/7-colby-st/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7308,-122.415,50.3703,"7 Colby Street, San Francisco (Portola)",278,278,278,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,278,3700,closed,,2015-02-07,,2015-08-23 20:29:22,2015-08-23 20:29:22,278,rental,241,278,66,2015-09-08 16:07:57,2015-09-08 16:07:57,66,Portola,,37.7353,37.718,-122.4,-122.424,2015-09-08 02:53:33,2015-09-08 02:54:19
545,"Cambridge St San Francisco, CA 94134",,3,3,2000,zillow_sf,http://www.zillow.com/homedetails/Cambridge-St-San-Francisco-CA-94134/2105173449_zpid/,2015-08-23 20:31:29,2015-08-23 20:31:29,37.727,-122.419,83.9454,"Cambridge St San Francisco, CA 94134, ",472,545,545,rental,2015-08-23 20:31:42,2015-08-23 20:31:42,545,6499,open,2015-07-17,,,2015-08-23 20:31:42,2015-08-23 20:31:42,545,rental,505,545,66,2015-09-08 16:10:50,2015-09-08 16:10:50,66,Portola,,37.7353,37.718,-122.4,-122.424,2015-09-08 02:53:33,2015-09-08 02:54:19
55,999 16th Street #15,San Francisco (Potrero Hill),1,1,1500,climbsf_rented,http://www.climbsf.com/for-rent/999-16th-st-15/,2015-08-23 20:28:38,2015-08-28 15:30:58,37.7662,-122.397,5.06241,"999 16th Street #15, San Francisco (Potrero Hill)",55,55,55,rental,2015-08-23 20:29:11,2015-08-23 20:29:11,55,3900,closed,,2013-03-26,,2015-08-23 20:29:11,2015-08-23 20:29:11,55,rental,18,55,67,2015-09-08 16:05:26,2015-09-08 16:05:26,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
85,451 Kansas Street #489,San Francisco (Potrero Hill),0,1,453,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-489/,2015-08-23 20:28:42,2015-08-28 15:31:04,37.7639,-122.403,21.4412,"451 Kansas Street #489, San Francisco (Potrero Hill)",85,85,85,rental,2015-08-23 20:29:12,2015-08-23 20:29:12,85,2600,closed,,2013-08-09,,2015-08-23 20:29:12,2015-08-23 20:29:12,85,rental,48,85,67,2015-09-08 16:05:48,2015-09-08 16:05:48,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
167,330 Mississippi Street,San Francisco (Potrero Hill),3,2,1735,climbsf_rented,http://www.climbsf.com/for-rent/330-mississippi-st/,2015-08-23 20:28:49,2015-08-23 20:28:49,37.7621,-122.395,38.7995,"330 Mississippi Street, San Francisco (Potrero Hill)",167,167,167,rental,2015-08-23 20:29:16,2015-08-23 20:29:16,167,5900,closed,,2014-06-04,,2015-08-23 20:29:16,2015-08-23 20:29:16,167,rental,130,167,67,2015-09-08 16:06:43,2015-09-08 16:06:43,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
171,1661 18th Street,San Francisco (Potrero Hill),2,2,1050,climbsf_rented,http://www.climbsf.com/for-rent/1661-18th-st/,2015-08-23 20:28:50,2015-08-23 20:28:50,37.7623,-122.399,10.7957,"1661 18th Street, San Francisco (Potrero Hill)",171,171,171,rental,2015-08-23 20:29:17,2015-08-23 20:29:17,171,4400,closed,,2014-06-17,,2015-08-23 20:29:17,2015-08-23 20:29:17,171,rental,134,171,67,2015-09-08 16:06:46,2015-09-08 16:06:46,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
180,1047 Mississippi Street #7,San Francisco (Potrero Hill),1,1,890,climbsf_rented,http://www.climbsf.com/for-rent/1047-mississippi-st-7/,2015-08-23 20:28:50,2015-08-28 15:31:38,37.7532,-122.393,28.8087,"1047 Mississippi Street #7, San Francisco (Potrero Hill)",180,180,180,rental,2015-08-23 20:29:17,2015-08-23 20:29:17,180,3450,closed,,2014-07-02,,2015-08-23 20:29:17,2015-08-23 20:29:17,180,rental,143,180,67,2015-09-08 16:06:52,2015-09-08 16:06:52,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
188,717 San Bruno Avenue,San Francisco (Potrero Hill),2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/717-san-bruno-ave/,2015-08-23 20:28:51,2015-08-23 20:28:51,37.7603,-122.405,66.2858,"717 San Bruno Avenue, San Francisco (Potrero Hill)",188,188,188,rental,2015-08-23 20:29:17,2015-08-23 20:29:17,188,3800,closed,,2014-07-28,,2015-08-23 20:29:17,2015-08-23 20:29:17,188,rental,151,188,67,2015-09-08 16:06:58,2015-09-08 16:06:58,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
189,451 Kansas Street #362,San Francisco (Potrero Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-362/,2015-08-23 20:28:51,2015-08-23 20:28:51,37.7639,-122.403,21.4412,"451 Kansas Street #362, San Francisco (Potrero Hill)",189,189,189,rental,2015-08-23 20:29:17,2015-08-23 20:29:17,189,3750,closed,,2014-08-01,,2015-08-23 20:29:17,2015-08-23 20:29:17,189,rental,152,189,67,2015-09-08 16:06:59,2015-09-08 16:06:59,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
196,451 Kansas Street #436,San Francisco (Potrero Hill),0,1,436,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-436/,2015-08-23 20:28:52,2015-08-28 15:31:41,37.7639,-122.403,21.4412,"451 Kansas Street #436, San Francisco (Potrero Hill)",196,196,196,rental,2015-08-23 20:29:18,2015-08-23 20:29:18,196,2700,closed,,2014-08-12,,2015-08-23 20:29:18,2015-08-23 20:29:18,196,rental,159,196,67,2015-09-08 16:07:03,2015-09-08 16:07:03,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
227,223 Mississippi Street #2,San Francisco (Potrero Hill),2,1,2300,climbsf_rented,http://www.climbsf.com/for-rent/223-mississippi-st-2/,2015-08-23 20:28:54,2015-08-28 15:31:54,37.7635,-122.395,18.0055,"223 Mississippi Street #2, San Francisco (Potrero Hill)",227,227,227,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,227,5700,closed,,2014-11-05,,2015-08-23 20:29:19,2015-08-23 20:29:19,227,rental,190,227,67,2015-09-08 16:07:23,2015-09-08 16:07:23,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
243,743 Rhode Island Street,San Francisco (Potrero Hill),2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/743-rhode-island-st/,2015-08-23 20:28:56,2015-08-28 15:31:57,37.7604,-122.402,64.8289,"743 Rhode Island Street, San Francisco (Potrero Hill)",243,243,243,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,243,4800,closed,,2014-12-02,,2015-08-23 20:29:20,2015-08-23 20:29:20,243,rental,206,243,67,2015-09-08 16:07:34,2015-09-08 16:07:34,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
245,634 Missouri Street,San Francisco (Potrero Hill),2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/634-missouri-st/,2015-08-23 20:28:56,2015-08-28 15:31:58,37.7582,-122.396,39.6691,"634 Missouri Street, San Francisco (Potrero Hill)",245,245,245,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,245,4600,closed,,2014-12-09,,2015-08-23 20:29:20,2015-08-23 20:29:20,245,rental,208,245,67,2015-09-08 16:07:35,2015-09-08 16:07:35,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
246,451 Kansas Street #571,San Francisco (Potrero Hill),1,1,778,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-571/,2015-08-23 20:28:56,2015-08-28 15:31:59,37.7639,-122.403,21.4412,"451 Kansas Street #571, San Francisco (Potrero Hill)",246,246,246,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,246,3400,closed,,2014-12-09,,2015-08-23 20:29:20,2015-08-23 20:29:20,246,rental,209,246,67,2015-09-08 16:07:36,2015-09-08 16:07:36,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
279,451 Kansas Street #480,San Francisco (Potrero Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-480/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7639,-122.403,21.4412,"451 Kansas Street #480, San Francisco (Potrero Hill)",279,279,279,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,279,4200,closed,,2015-02-10,,2015-08-23 20:29:22,2015-08-23 20:29:22,279,rental,242,279,67,2015-09-08 16:07:58,2015-09-08 16:07:58,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
313,451 Kansas Street #520,San Francisco (Potrero Hill),0,1,450,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-520/,2015-08-23 20:29:02,2015-08-28 15:32:22,37.7639,-122.403,21.4412,"451 Kansas Street #520, San Francisco (Potrero Hill)",313,313,313,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,313,2800,closed,,2015-05-18,,2015-08-23 20:29:23,2015-08-23 20:29:23,313,rental,276,313,67,2015-09-08 16:08:21,2015-09-08 16:08:21,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
315,451 Kansas Street #356,San Francisco (Potrero Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-356/,2015-08-23 20:29:03,2015-08-28 15:32:23,37.7639,-122.403,21.4412,"451 Kansas Street #356, San Francisco (Potrero Hill)",315,315,315,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,315,4300,closed,,2015-05-18,,2015-08-23 20:29:23,2015-08-23 20:29:23,315,rental,278,315,67,2015-09-08 16:08:22,2015-09-08 16:08:22,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
326,451 Kansas Street #488,San Francisco (Potrero Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-488/,2015-08-23 20:29:04,2015-08-23 20:29:04,37.7639,-122.403,21.4412,"451 Kansas Street #488, San Francisco (Potrero Hill)",326,326,326,rental,2015-08-23 20:29:24,2015-08-23 20:29:24,326,3750,closed,,2015-06-02,,2015-08-23 20:29:24,2015-08-23 20:29:24,326,rental,289,326,67,2015-09-08 16:08:30,2015-09-08 16:08:30,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
332,401 Arkansas Street,San Francisco (Potrero Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/401-arkansas-st/,2015-08-23 20:29:04,2015-08-28 15:32:27,37.7611,-122.398,37.7072,"401 Arkansas Street, San Francisco (Potrero Hill)",332,332,332,rental,2015-08-23 20:29:24,2015-08-23 20:29:24,332,4400,closed,,2015-06-11,,2015-08-23 20:29:24,2015-08-23 20:29:24,332,rental,295,332,67,2015-09-08 16:08:34,2015-09-08 16:08:34,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
355,451 Kansas Street #616,San Francisco (Potrero Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-616/,2015-08-23 20:29:06,2015-08-28 15:32:35,37.7639,-122.403,21.4412,"451 Kansas Street #616, San Francisco (Potrero Hill)",355,355,355,rental,2015-08-23 20:29:25,2015-08-23 20:29:25,355,3750,closed,,2015-07-20,,2015-08-23 20:29:25,2015-08-23 20:29:25,355,rental,318,355,67,2015-09-08 16:08:51,2015-09-08 16:08:51,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
493,"San Bruno Ave San Francisco, CA 94107",,2,1,1000,zillow_sf,http://www.zillow.com/homedetails/San-Bruno-Ave-San-Francisco-CA-94107/2107187073_zpid/,2015-08-23 20:31:24,2015-08-28 15:33:16,37.7621,-122.405,38.9504,"San Bruno Ave San Francisco, CA 94107, ",421,493,493,rental,2015-08-23 20:31:40,2015-08-23 20:31:40,493,4900,open,2014-11-19,,,2015-08-23 20:31:40,2015-08-23 20:31:40,493,rental,453,493,67,2015-09-08 16:10:18,2015-09-08 16:10:18,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
535,"Mississippi St San Francisco, CA 94107",,3,2,0,zillow_sf,http://www.zillow.com/homedetails/Mississippi-St-San-Francisco-CA-94107/2101786070_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:29,37.7589,-122.394,29.5594,"Mississippi St San Francisco, CA 94107, ",462,535,535,rental,2015-08-23 20:31:42,2015-08-23 20:31:42,535,7500,open,2015-07-05,,,2015-08-23 20:31:42,2015-08-23 20:31:42,535,rental,495,535,67,2015-09-08 16:10:43,2015-09-08 16:10:43,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
556,"Carolina St San Francisco, CA 94107",,3,2,1700,zillow_sf,http://www.zillow.com/homedetails/Carolina-St-San-Francisco-CA-94107/2101594035_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:36,37.7589,-122.4,68.436,"Carolina St San Francisco, CA 94107, ",483,556,556,rental,2015-08-23 20:31:43,2015-08-23 20:31:43,556,7250,open,2015-07-24,,,2015-08-23 20:31:43,2015-08-23 20:31:43,556,rental,516,556,67,2015-09-08 16:10:56,2015-09-08 16:10:56,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
617,"(Undisclosed Address) San Francisco, CA 94107",,1,1,685,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94107/2111603936_zpid/,2015-08-23 20:31:36,2015-08-23 20:31:36,37.7618,-122.399,26.841,"(Undisclosed Address) San Francisco, CA 94107, ",544,617,617,rental,2015-08-23 20:31:46,2015-08-23 20:31:46,617,4000,open,2015-08-18,,,2015-08-23 20:31:46,2015-08-23 20:31:46,617,rental,576,617,67,2015-09-08 16:11:35,2015-09-08 16:11:35,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
624,"Missouri St San Francisco, CA 94107",,1,1,1284,zillow_sf,http://www.zillow.com/homedetails/Missouri-St-San-Francisco-CA-94107/2101340737_zpid/,2015-08-23 20:31:36,2015-08-28 15:33:59,37.7583,-122.396,34.0902,"Missouri St San Francisco, CA 94107, ",551,624,624,rental,2015-08-23 20:31:46,2015-08-23 20:31:46,624,2400,open,2015-08-21,,,2015-08-23 20:31:46,2015-08-23 20:31:46,624,rental,583,624,67,2015-09-08 16:11:39,2015-09-08 16:11:39,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
627,"708 Wisconsin St, San Francisco, CA 94107",Potrero Hill,1,1,900,zillow_sf,http://www.zillow.com/homedetails/708-Wisconsin-St-San-Francisco-CA-94107/2101343858_zpid/,2015-08-23 20:31:36,2015-08-28 15:34:01,37.7584,-122.399,76.6426,"708 Wisconsin St, San Francisco, CA 94107, Potrero Hill",554,627,2552,rental,2015-08-23 20:31:46,2015-08-31 02:47:08,2552,3600,open,2015-08-28,,,2015-08-31 02:47:08,2015-08-31 02:47:08,627,rental,586,627,67,2015-09-08 16:11:41,2015-09-08 16:11:41,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
632,"1143 Rhode Island St, San Francisco, CA 94107",Potrero Hill,3,1,1467,zillow_sf,http://www.zillow.com/homedetails/1143-Rhode-Island-St-San-Francisco-CA-94107/2101486589_zpid/,2015-08-23 20:31:36,2015-08-28 15:34:04,37.7553,-122.401,50.8604,"1143 Rhode Island St, San Francisco, CA 94107, Potrero Hill",559,632,632,rental,2015-08-23 20:31:46,2015-08-23 20:31:46,632,5630,open,2015-08-21,,,2015-08-23 20:31:46,2015-08-23 20:31:46,632,rental,591,632,67,2015-09-08 16:11:44,2015-09-08 16:11:44,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
635,"23rd St San Francisco, CA 94107",,2,1,850,zillow_sf,http://www.zillow.com/homedetails/23rd-St-San-Francisco-CA-94107/2104925090_zpid/,2015-08-23 20:31:37,2015-08-23 20:31:37,37.7551,-122.393,15.7617,"23rd St San Francisco, CA 94107, ",562,635,635,rental,2015-08-23 20:31:46,2015-08-23 20:31:46,635,4800,open,2015-08-21,,,2015-08-23 20:31:46,2015-08-23 20:31:46,635,rental,594,635,67,2015-09-08 16:11:46,2015-09-08 16:11:46,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
636,"Missouri St San Francisco, CA 94107",,1,1,1284,zillow_sf,http://www.zillow.com/homedetails/Missouri-St-San-Francisco-CA-94107/2101340735_zpid/,2015-08-23 20:31:37,2015-08-23 20:31:37,37.7583,-122.396,34.0902,"Missouri St San Francisco, CA 94107, ",563,636,636,rental,2015-08-23 20:31:46,2015-08-23 20:31:46,636,2200,open,2015-08-21,,,2015-08-23 20:31:46,2015-08-23 20:31:46,636,rental,595,636,67,2015-09-08 16:11:47,2015-09-08 16:11:47,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1323,"1117 De Haro St, San Francisco, CA 94107",Potrero Hill,1,1,800,zillow_sf,http://www.zillow.com/homedetails/1117-De-Haro-St-San-Francisco-CA-94107/15151571_zpid/,2015-08-27 08:46:39,2015-08-27 08:46:39,37.7557,-122.4,63.7562,"1117 De Haro St, San Francisco, CA 94107, Potrero Hill",752,1323,2010,rental,2015-08-27 08:47:20,2015-08-27 08:47:20,2010,2750,open,2015-08-23,,,2015-08-27 08:47:20,2015-08-27 08:47:20,1323,rental,614,1323,67,2015-09-08 16:12:57,2015-09-08 16:12:57,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1329,"890 Wisconsin St, San Francisco, CA 94107",Potrero Hill,3,1,1185,zillow_sf,http://www.zillow.com/homedetails/890-Wisconsin-St-San-Francisco-CA-94107/15151601_zpid/,2015-08-27 08:46:40,2015-08-27 08:46:40,37.7561,-122.399,95.1188,"890 Wisconsin St, San Francisco, CA 94107, Potrero Hill",750,1329,2008,rental,2015-08-27 08:47:20,2015-08-27 08:47:20,2008,5500,open,2015-08-23,,,2015-08-27 08:47:20,2015-08-27 08:47:20,1329,rental,620,1329,67,2015-09-08 16:13:00,2015-09-08 16:13:00,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1341,"Connecticut St San Francisco, CA 94107",,5,3,0,zillow_sf,http://www.zillow.com/homedetails/Connecticut-St-San-Francisco-CA-94107/2101617150_zpid/,2015-08-27 08:46:43,2015-08-27 08:46:43,37.7574,-122.397,62.5083,"Connecticut St San Francisco, CA 94107, ",719,1341,2002,rental,2015-08-27 08:46:47,2015-08-27 08:47:19,2002,11500,open,2015-08-05,,,2015-08-27 08:47:19,2015-08-27 08:47:19,1341,rental,632,1341,67,2015-09-08 16:13:09,2015-09-08 16:13:09,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1347,"1700 22nd St # 2ND, San Francisco, CA 94107",Potrero Hill,2,1,1300,zillow_sf,http://www.zillow.com/homedetails/1700-22nd-St-2ND-San-Francisco-CA-94107/2101310108_zpid/,2015-08-27 08:46:44,2015-08-27 08:46:44,37.7575,-122.398,79.2586,"1700 22nd St # 2ND, San Francisco, CA 94107, Potrero Hill",742,1347,2547,rental,2015-08-27 08:46:49,2015-08-31 02:47:08,2547,5250,open,2015-08-27,,,2015-08-31 02:47:08,2015-08-31 02:47:08,1347,rental,638,1347,67,2015-09-08 16:13:13,2015-09-08 16:13:13,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1559,"319 Arkansas St, San Francisco, CA 94107",Potrero Hill,1,1,990,zillow_sf,http://www.zillow.com/homedetails/319-Arkansas-St-San-Francisco-CA-94107/15149468_zpid/,2015-08-31 02:46:56,2015-08-31 02:46:56,37.7621,-122.398,25.5744,"319 Arkansas St, San Francisco, CA 94107, Potrero Hill",833,1559,2577,rental,2015-08-31 02:47:46,2015-08-31 02:47:46,2577,6250,open,2014-05-11,,,2015-08-31 02:47:46,2015-08-31 02:47:46,1559,rental,644,1559,67,2015-09-08 16:13:35,2015-09-08 16:13:35,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1568,"451 Kansas St UNIT 552, San Francisco, CA 94107",Potrero Hill,0,1,469,zillow_sf,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-552-San-Francisco-CA-94107/89238371_zpid/,2015-08-31 02:46:58,2015-08-31 02:46:58,37.7639,-122.403,21.4412,"451 Kansas St UNIT 552, San Francisco, CA 94107, Potrero Hill",837,1568,2596,rental,2015-08-31 02:47:50,2015-08-31 02:47:50,2596,3400,open,2015-08-30,,,2015-08-31 02:47:50,2015-08-31 02:47:50,1568,rental,653,1568,67,2015-09-08 16:13:41,2015-09-08 16:13:41,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1585,"875 Vermont St APT 101, San Francisco, CA 94107",Potrero Hill,1,2,1026,zillow_sf,http://www.zillow.com/homedetails/875-Vermont-St-APT-101-San-Francisco-CA-94107/2101297385_zpid/,2015-08-31 02:47:01,2015-08-31 02:47:01,37.7586,-122.404,69.1256,"875 Vermont St APT 101, San Francisco, CA 94107, Potrero Hill",819,1585,2544,rental,2015-08-31 02:47:08,2015-08-31 02:47:08,2544,3750,open,2015-08-26,,,2015-08-31 02:47:08,2015-08-31 02:47:08,1585,rental,668,1585,67,2015-09-08 16:13:51,2015-09-08 16:13:51,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
1608,"141 Connecticut St, San Francisco, CA 94107",Potrero Hill,4,2,3600,zillow_sf,http://www.zillow.com/homedetails/141-Connecticut-St-San-Francisco-CA-94107/15148934_zpid/,2015-09-09 03:04:59,2015-09-09 03:04:59,37.7642,-122.397,16.976,"141 Connecticut St, San Francisco, CA 94107, Potrero Hill",881,1608,2693,rental,2015-09-09 03:06:01,2015-09-09 03:06:01,2693,11500,open,2014-07-11,,,2015-09-09 03:06:01,2015-09-09 03:06:01,1608,rental,689,1608,67,2015-09-09 03:04:59,2015-09-09 03:04:59,67,Potrero Hill,,37.7718,37.7492,-122.391,-122.408,2015-09-08 02:54:20,2015-09-08 02:55:23
567,"Laurel St San Francisco, CA 94118",,3,2,2558,zillow_sf,http://www.zillow.com/homedetails/Laurel-St-San-Francisco-CA-94118/2101507161_zpid/,2015-08-23 20:31:31,2015-08-23 20:31:31,37.7878,-122.45,90.3244,"Laurel St San Francisco, CA 94118, ",494,567,567,rental,2015-08-23 20:31:43,2015-08-23 20:31:43,567,13000,open,2015-08-03,,,2015-08-23 20:31:43,2015-08-23 20:31:43,567,rental,527,567,69,2015-09-08 16:11:03,2015-09-08 16:11:03,69,Presidio Heights,,37.7919,37.7855,-122.447,-122.464,2015-09-08 03:06:50,2015-09-08 03:07:05
102,26 Waldo Alley,San Francisco (Russian Hill),1,1,620,climbsf_rented,http://www.climbsf.com/for-rent/26-waldo-alley/,2015-08-23 20:28:44,2015-08-23 20:28:44,37.797,-122.417,70.3667,"26 Waldo Alley, San Francisco (Russian Hill)",102,102,102,rental,2015-08-23 20:29:13,2015-08-23 20:29:13,102,0,closed,,2013-11-19,,2015-08-23 20:29:13,2015-08-23 20:29:13,102,rental,65,102,70,2015-09-08 16:06:00,2015-09-08 16:06:00,70,Russian Hill,,37.8108,37.7959,-122.412,-122.427,2015-09-08 03:07:10,2015-09-08 03:08:00
182,935 Union Street,San Francisco (Russian Hill),2,3,1600,climbsf_rented,http://www.climbsf.com/for-rent/935-union-st/,2015-08-23 20:28:50,2015-08-28 15:31:39,37.7997,-122.415,56.3208,"935 Union Street, San Francisco (Russian Hill)",182,182,182,rental,2015-08-23 20:29:17,2015-08-23 20:29:17,182,5450,closed,,2014-07-14,,2015-08-23 20:29:17,2015-08-23 20:29:17,182,rental,145,182,70,2015-09-08 16:06:54,2015-09-08 16:06:54,70,Russian Hill,,37.8108,37.7959,-122.412,-122.427,2015-09-08 03:07:10,2015-09-08 03:08:00
