property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,luxurious,garage,year_built,level,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
3356,15197,3356,"40550 Canyon Heights Dr, Fremont, CA 94539",Kimber-Gomes,3,2,2234,zillow_alameda_county,http://www.zillow.com/homedetails/40550-Canyon-Heights-Dr-Fremont-CA-94539/25033791_zpid/,2015-10-04 02:27:59,2015-10-04 02:27:59,37.5562,-121.944,23.6448,"40550 Canyon Heights Dr, Fremont, CA 94539, Kimber-Gomes",,,,1,15197,360000,closed,,2015-10-08,,2015-10-08 05:02:45,2015-10-08 05:02:45,3356,sales
3362,9864,3362,"2324 West St, Berkeley, CA 94702",94702,3,1,1500,zillow_alameda_county,http://www.zillow.com/homedetails/2324-West-St-Berkeley-CA-94702/24835395_zpid/,2015-10-04 02:28:04,2015-10-04 02:28:04,37.8647,-122.285,24.7234,"2324 West St, Berkeley, CA 94702, 94702",,,,1,9864,705000,closed,,2014-05-15,,2015-10-04 02:28:41,2015-10-04 02:28:41,3362,sales
3365,9896,3365,"1 Captain Dr, Emeryville, CA 94608",94608,0,1,470,zillow_alameda_county,http://www.zillow.com/homedetails/1-Captain-Dr-Emeryville-CA-94608/2104323266_zpid/,2015-10-04 02:28:06,2015-10-04 02:28:06,37.8378,-122.303,4.57554,"1 Captain Dr, Emeryville, CA 94608, 94608",,,,1,9896,425000,closed,,2015-01-01,,2015-10-04 02:28:42,2015-10-04 02:28:42,3365,sales
3366,9895,3366,"5207 S Esprit Loop, Dublin, CA 94568",94568,4,3,1758,zillow_alameda_county,http://www.zillow.com/homedetails/5207-S-Esprit-Loop-Dublin-CA-94568/2103977833_zpid/,2015-10-04 02:28:07,2015-10-04 02:28:07,37.7057,-121.897,103.619,"5207 S Esprit Loop, Dublin, CA 94568, 94568",,,,1,9895,722000,open,2014-12-22,,,2015-10-04 02:28:42,2015-10-04 02:28:42,3366,sales
3368,9912,3368,"39224 Guardino Dr, Fremont, CA 94538",Cherry-Guardino,2,1,857,zillow_alameda_county,http://www.zillow.com/homedetails/39224-Guardino-Dr-Fremont-CA-94538/2103171350_zpid/,2015-10-04 02:28:08,2015-10-04 02:28:08,37.5577,-121.969,20.4908,"39224 Guardino Dr, Fremont, CA 94538, Cherry-Guardino",,,,1,9912,335000,closed,,2015-06-04,,2015-10-04 02:28:43,2015-10-04 02:28:43,3368,sales
3370,9937,3370,"840 7th Ave, Oakland, CA 94606",East Peralta,2,1,960,zillow_alameda_county,http://www.zillow.com/homedetails/840-7th-Ave-Oakland-CA-94606/24757639_zpid/,2015-10-04 02:28:12,2015-10-04 02:28:12,37.7919,-122.255,5.79181,"840 7th Ave, Oakland, CA 94606, East Peralta",,,,1,9937,555000,closed,,2015-08-17,,2015-10-04 02:28:44,2015-10-04 02:28:44,3370,sales
3371,9985,3371,"48312 Purpleleaf St, Fremont, CA 94539",Warm Springs,3,3,1814,zillow_alameda_county,http://www.zillow.com/homedetails/48312-Purpleleaf-St-Fremont-CA-94539/25026081_zpid/,2015-10-04 02:28:14,2015-10-04 02:28:14,37.4716,-121.918,17.9158,"48312 Purpleleaf St, Fremont, CA 94539, Warm Springs",,,,1,9985,899000,closed,2015-09-30,2015-10-08,8,2015-10-04 02:28:46,2015-10-08 05:02:46,3371,sales
3380,12039,3380,"4802 Mulqueeney Cmn, Livermore, CA 94550",94550,3,2,1250,zillow_alameda_county,http://www.zillow.com/homedetails/4802-Mulqueeney-Cmn-Livermore-CA-94550/24951118_zpid/,2015-10-04 02:28:18,2015-10-04 02:28:18,37.6887,-121.736,166.314,"4802 Mulqueeney Cmn, Livermore, CA 94550, 94550",,,,1,12039,144000,closed,,2015-10-06,,2015-10-06 04:20:07,2015-10-06 04:20:07,3380,sales
3392,17795,3392,"1039 Post St, Alameda, CA 94501",94501,4,2,1824,zillow_alameda_county,http://www.zillow.com/homedetails/1039-Post-St-Alameda-CA-94501/24856150_zpid/,2015-10-04 02:28:24,2015-10-04 02:28:24,37.7534,-122.236,2.98668,"1039 Post St, Alameda, CA 94501, 94501",,,,1,17795,386000,closed,,2015-10-10,,2015-10-10 03:48:16,2015-10-10 03:48:16,3392,sales
3395,15198,3395,"345 Wayne Ave, Oakland, CA 94606",Cleveland Heights,2,2,1320,zillow_alameda_county,http://www.zillow.com/homedetails/345-Wayne-Ave-Oakland-CA-94606/24760744_zpid/,2015-10-04 02:28:25,2015-10-04 02:28:25,37.8036,-122.253,12.3988,"345 Wayne Ave, Oakland, CA 94606, Cleveland Heights",,,,1,15198,355000,closed,,2015-10-08,,2015-10-08 05:02:45,2015-10-08 05:02:45,3395,sales
3398,17791,3398,"2701 Madeline St, Oakland, CA 94602",Upper Dimond,1,1,600,zillow_alameda_county,http://www.zillow.com/homedetails/2701-Madeline-St-Oakland-CA-94602/24771137_zpid/,2015-10-04 02:28:27,2015-10-04 02:28:27,37.8008,-122.207,74.9814,"2701 Madeline St, Oakland, CA 94602, Upper Dimond",,,,1,17791,135000,closed,,2015-10-10,,2015-10-10 03:48:16,2015-10-10 03:48:16,3398,sales
3400,12042,3400,"6714 Manor Crst, Oakland, CA 94618",Rockridge,4,2,1750,zillow_alameda_county,http://www.zillow.com/homedetails/6714-Manor-Crst-Oakland-CA-94618/24811117_zpid/,2015-10-04 02:28:29,2015-10-04 02:28:29,37.8516,-122.243,85.6904,"6714 Manor Crst, Oakland, CA 94618, Rockridge",,,,1,12042,325500,closed,,2015-10-06,,2015-10-06 04:20:07,2015-10-06 04:20:07,3400,sales
3403,15055,3403,"601 Van Ness Ave APT 46, San Francisco, CA 94102",Van Ness - Civic Center,2,2,1200,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-46-San-Francisco-CA-94102/15077570_zpid/,2015-10-05 01:04:04,2015-10-05 01:04:04,37.7812,-122.421,24.455,"601 Van Ness Ave APT 46, San Francisco, CA 94102, Van Ness - Civic Center",1,,,1,15055,201000,closed,,2015-10-08,,2015-10-08 03:41:39,2015-10-08 03:41:39,3403,sales
3404,10091,3404,"1366 Turk St APT 7B, San Francisco, CA 94115",Western Addition,2,2,1600,zillow_sf,http://www.zillow.com/homedetails/1366-Turk-St-APT-7B-San-Francisco-CA-94115/67394446_zpid/,2015-10-05 01:04:05,2015-10-11 22:39:08,37.7808,-122.432,37.0254,"1366 Turk St APT 7B, San Francisco, CA 94115, Western Addition",,0,2004,7,10091,562000,closed,,2003-09-10,,2015-10-05 01:04:15,2015-10-05 01:04:15,3404,sales
3405,10103,3405,"400 Beale St APT 1308, San Francisco, CA 94105",South Beach,1,1,680,zillow_sf,http://www.zillow.com/homedetails/400-Beale-St-APT-1308-San-Francisco-CA-94105/80738981_zpid/,2015-10-05 01:04:05,2015-10-11 22:39:08,37.7871,-122.391,7.36737,"400 Beale St APT 1308, San Francisco, CA 94105, South Beach",1,0,2002,13,10103,499900,closed,2011-08-27,2011-11-23,88,2015-10-05 01:04:15,2015-10-05 01:04:15,3405,sales
3406,10093,3406,"999 Green St APT 1504, San Francisco, CA 94133",Russian Hill,2,2,1681,zillow_sf,http://www.zillow.com/homedetails/999-Green-St-APT-1504-San-Francisco-CA-94133/15066367_zpid/,2015-10-05 01:04:05,2015-10-11 22:39:08,37.7984,-122.415,98.9079,"999 Green St APT 1504, San Francisco, CA 94133, Russian Hill",1,,,15,10093,1700000,closed,,2006-08-24,,2015-10-05 01:04:15,2015-10-05 01:04:15,3406,sales
3407,10094,3407,"2672 Great Hwy, San Francisco, CA 94116",Outer Parkside,3,2,1300,zillow_sf,http://www.zillow.com/homedetails/2672-Great-Hwy-San-Francisco-CA-94116/15124516_zpid/,2015-10-05 01:04:06,2015-10-12 02:43:42,37.7367,-122.506,7.7185,"2672 Great Hwy, San Francisco, CA 94116, Outer Parkside",,0,1950,1,10094,708000,closed,,2006-10-31,,2015-10-05 01:04:15,2015-10-05 01:04:15,3407,sales
3408,10100,3408,"900 Bush St APT 318, San Francisco, CA 94109",Downtown,1,1,600,zillow_sf,http://www.zillow.com/homedetails/900-Bush-St-APT-318-San-Francisco-CA-94109/15069016_zpid/,2015-10-05 01:04:06,2015-10-11 22:39:08,37.7899,-122.413,62.2987,"900 Bush St APT 318, San Francisco, CA 94109, Downtown",1,0,1982,3,10100,865000,closed,2011-03-19,2015-10-07,1663,2015-10-05 01:04:15,2015-10-07 02:05:07,3408,sales
3413,10145,3413,"20373 N 54th Ave, Glendale, AZ 85308",85308,3,2,1925,zillow_ph,http://www.zillow.com/homedetails/20373-N-54th-Ave-Glendale-AZ-85308/8102382_zpid/,2015-10-05 03:11:55,2015-10-05 03:11:55,33.6703,-112.176,395.029,"20373 N 54th Ave, Glendale, AZ 85308, 85308",,,,1,10145,1850,closed,2015-10-05,2015-10-08,3,2015-10-05 03:13:26,2015-10-08 03:28:44,3413,sales
3414,10146,3414,"1804 N Sinova, Mesa, AZ 85205",Alta Mesa,3,2,1355,zillow_ph,http://www.zillow.com/homedetails/1804-N-Sinova-Mesa-AZ-85205/52424815_zpid/,2015-10-05 03:11:55,2015-10-05 03:11:55,33.4482,-111.717,427.37,"1804 N Sinova, Mesa, AZ 85205, Alta Mesa",,,,1,10146,1250,open,2015-10-05,,,2015-10-05 03:13:26,2015-10-05 03:13:26,3414,sales
3415,10324,3415,"9610 E Obispo Ave, Mesa, AZ 85212",85212,4,2,2468,zillow_ph,http://www.zillow.com/homedetails/9610-E-Obispo-Ave-Mesa-AZ-85212/29617709_zpid/,2015-10-05 03:11:55,2015-10-05 03:11:55,33.3619,-111.627,437.912,"9610 E Obispo Ave, Mesa, AZ 85212, 85212",,,,1,10324,363000,closed,,2005-05-31,,2015-10-05 03:13:36,2015-10-05 03:13:36,3415,sales
3416,14837,3416,"940 W Meseto Ave, Mesa, AZ 85210",Dobson Woods,3,2,1704,zillow_ph,http://www.zillow.com/homedetails/940-W-Meseto-Ave-Mesa-AZ-85210/8197636_zpid/,2015-10-05 03:11:55,2015-10-05 03:11:55,33.3693,-111.855,367.542,"940 W Meseto Ave, Mesa, AZ 85210, Dobson Woods",,,,1,14837,102000,closed,,2015-10-08,,2015-10-08 03:28:44,2015-10-08 03:28:44,3416,sales
3417,10493,3417,"4715 E Casey Ln, Cave Creek, AZ 85331",Desert View,2,2,1454,zillow_ph,http://www.zillow.com/homedetails/4715-E-Casey-Ln-Cave-Creek-AZ-85331/7975395_zpid/,2015-10-05 03:11:56,2015-10-05 03:11:56,33.7536,-111.983,569.01,"4715 E Casey Ln, Cave Creek, AZ 85331, Desert View",,,,1,10493,14002400,closed,2009-06-17,2015-10-06,2302,2015-10-05 03:13:45,2015-10-06 04:33:38,3417,sales
3418,14845,3418,"805 N 4th Ave UNIT 209, Phoenix, AZ 85003",Central City,1,1,720,zillow_ph,http://www.zillow.com/homedetails/805-N-4th-Ave-UNIT-209-Phoenix-AZ-85003/7522167_zpid/,2015-10-05 03:11:56,2015-10-05 03:11:56,33.457,-112.079,330.568,"805 N 4th Ave UNIT 209, Phoenix, AZ 85003, Central City",,,,1,14845,20000,closed,,2015-10-08,,2015-10-08 03:28:44,2015-10-08 03:28:44,3418,sales
3419,11442,3419,"72 W Mahogany Pl, Chandler, AZ 85248",Sun Lakes,3,2,1839,zillow_ph,http://www.zillow.com/homedetails/72-W-Mahogany-Pl-Chandler-AZ-85248/50195826_zpid/,2015-10-05 03:11:56,2015-10-05 03:11:56,33.2302,-111.842,370.227,"72 W Mahogany Pl, Chandler, AZ 85248, Sun Lakes",,,,1,11442,234900,closed,2015-08-20,2015-09-30,41,2015-10-05 03:14:28,2015-10-05 03:14:34,3419,sales
3420,10152,3420,"1134 E Broadmor Dr, Tempe, AZ 85282",Hughes Acres,3,2,1512,zillow_ph,http://www.zillow.com/homedetails/1134-E-Broadmor-Dr-Tempe-AZ-85282/7596618_zpid/,2015-10-05 03:11:56,2015-10-05 03:11:56,33.404,-111.92,359.94,"1134 E Broadmor Dr, Tempe, AZ 85282, Hughes Acres",,,,1,10152,44000,closed,,2000-06-14,,2015-10-05 03:13:27,2015-10-05 03:13:27,3420,sales
3421,10437,3421,"889 E Oakland St, Gilbert, AZ 85295",Lindsay Estates,5,3,3348,zillow_ph,http://www.zillow.com/homedetails/889-E-Oakland-St-Gilbert-AZ-85295/50197736_zpid/,2015-10-05 03:11:57,2015-10-05 03:11:57,33.3125,-111.771,384.342,"889 E Oakland St, Gilbert, AZ 85295, Lindsay Estates",,,,1,10437,559900,closed,,2008-03-19,,2015-10-05 03:13:42,2015-10-05 03:13:42,3421,sales
3422,12696,3422,"25040 N 41st Ave, Phoenix, AZ 85083",Deer Valley,3,2,1567,zillow_ph,http://www.zillow.com/homedetails/25040-N-41st-Ave-Phoenix-AZ-85083/50184559_zpid/,2015-10-05 03:11:57,2015-10-05 03:11:57,33.7142,-112.149,427.563,"25040 N 41st Ave, Phoenix, AZ 85083, Deer Valley",,,,1,12696,133402,closed,,2015-10-06,,2015-10-06 04:33:39,2015-10-06 04:33:39,3422,sales
3423,11018,3423,"6016 E Rancho Manana Blvd, Cave Creek, AZ 85331",85331,2,2,1177,zillow_ph,http://www.zillow.com/homedetails/6016-E-Rancho-Manana-Blvd-Cave-Creek-AZ-85331/7973430_zpid/,2015-10-05 03:11:57,2015-10-05 03:11:57,33.8318,-111.953,643.652,"6016 E Rancho Manana Blvd, Cave Creek, AZ 85331, 85331",,,,1,11018,239900,closed,,2013-08-13,,2015-10-05 03:14:10,2015-10-05 03:14:10,3423,sales
3424,10874,3424,"14937 W Country Gables Dr, Surprise, AZ 85379",85379,4,2,1482,zillow_ph,http://www.zillow.com/homedetails/14937-W-Country-Gables-Dr-Surprise-AZ-85379/52273364_zpid/,2015-10-05 03:11:57,2015-10-05 03:11:57,33.6197,-112.383,366.783,"14937 W Country Gables Dr, Surprise, AZ 85379, 85379",,,,1,10874,101000,closed,,2012-10-17,,2015-10-05 03:14:03,2015-10-05 03:14:03,3424,sales
3425,11352,3425,"852 N Pineview Dr, Chandler, AZ 85226",Pineview,4,2,2111,zillow_ph,http://www.zillow.com/homedetails/852-N-Pineview-Dr-Chandler-AZ-85226/8262190_zpid/,2015-10-05 03:11:57,2015-10-05 03:11:57,33.3166,-111.937,357.041,"852 N Pineview Dr, Chandler, AZ 85226, Pineview",,,,1,11352,344900,closed,2015-04-04,2015-04-23,19,2015-10-05 03:14:24,2015-10-05 03:14:24,3425,sales
3426,13785,3426,"12612 N 111th Dr, Youngtown, AZ 85363",85363,2,1,1150,zillow_ph,http://www.zillow.com/homedetails/12612-N-111th-Dr-Youngtown-AZ-85363/7917674_zpid/,2015-10-05 03:11:58,2015-10-05 03:11:58,33.5989,-112.3,347.739,"12612 N 111th Dr, Youngtown, AZ 85363, 85363",,,,1,13785,57900,closed,,2015-10-07,,2015-10-07 04:10:39,2015-10-07 04:10:39,3426,sales
3427,11177,3427,"10260 E Osage Ave, Mesa, AZ 85212",Santa Rita Ranch,3,3,1870,zillow_ph,http://www.zillow.com/homedetails/10260-E-Osage-Ave-Mesa-AZ-85212/50199318_zpid/,2015-10-05 03:11:58,2015-10-05 03:11:58,33.3632,-111.612,445.661,"10260 E Osage Ave, Mesa, AZ 85212, Santa Rita Ranch",,,,1,11177,250000,closed,,2014-06-16,,2015-10-05 03:14:17,2015-10-05 03:14:17,3427,sales
3428,10870,3428,"821 S Terrace Ct, Chandler, AZ 85226",Twelve Oaks,5,3,2548,zillow_ph,http://www.zillow.com/homedetails/821-S-Terrace-Ct-Chandler-AZ-85226/8265787_zpid/,2015-10-05 03:11:58,2015-10-05 03:11:58,33.2924,-111.925,356.998,"821 S Terrace Ct, Chandler, AZ 85226, Twelve Oaks",,,,1,10870,250000,closed,,2012-10-11,,2015-10-05 03:14:03,2015-10-05 03:14:03,3428,sales
3429,10161,3429,"9311 E Keats Ave, Mesa, AZ 85209",Augusta Ranch,3,2,1573,zillow_ph,http://www.zillow.com/homedetails/9311-E-Keats-Ave-Mesa-AZ-85209/52434571_zpid/,2015-10-05 03:11:58,2015-10-05 03:11:58,33.3767,-111.634,442.432,"9311 E Keats Ave, Mesa, AZ 85209, Augusta Ranch",,,,1,10161,138550,closed,,2001-02-14,,2015-10-05 03:13:27,2015-10-05 03:13:27,3429,sales
3430,11031,3430,"3006 W Melinda Ln, Phoenix, AZ 85027",Deer Valley,3,2,1324,zillow_ph,http://www.zillow.com/homedetails/3006-W-Melinda-Ln-Phoenix-AZ-85027/7939969_zpid/,2015-10-05 03:11:58,2015-10-05 03:11:58,33.6831,-112.123,422.335,"3006 W Melinda Ln, Phoenix, AZ 85027, Deer Valley",,,,1,11031,158900,closed,2013-08-27,2014-06-30,307,2015-10-05 03:14:11,2015-10-05 03:14:17,3430,sales
3431,10455,3431,"4343 E Stanford Dr, Phoenix, AZ 85018",Camelback East,3,2,2600,zillow_ph,http://www.zillow.com/homedetails/4343-E-Stanford-Dr-Phoenix-AZ-85018/7835150_zpid/,2015-10-05 03:11:59,2015-10-05 03:11:59,33.5165,-111.987,391.489,"4343 E Stanford Dr, Phoenix, AZ 85018, Camelback East",,,,1,10455,537500,closed,,2008-06-18,,2015-10-05 03:13:43,2015-10-05 03:13:43,3431,sales
3432,10547,3432,"15659 W Caribbean Ln, Surprise, AZ 85379",85379,3,2,1423,zillow_ph,http://www.zillow.com/homedetails/15659-W-Caribbean-Ln-Surprise-AZ-85379/52435477_zpid/,2015-10-05 03:11:59,2015-10-05 03:11:59,33.6233,-112.398,375.83,"15659 W Caribbean Ln, Surprise, AZ 85379, 85379",,,,1,10547,90000,closed,2010-05-21,2010-06-18,28,2015-10-05 03:13:47,2015-10-05 03:13:48,3432,sales
3433,10249,3433,"125 N 22nd Pl UNIT 98, Mesa, AZ 85213",Cottage Grove Estates,3,2,1218,zillow_ph,http://www.zillow.com/homedetails/125-N-22nd-Pl-UNIT-98-Mesa-AZ-85213/50124000_zpid/,2015-10-05 03:11:59,2015-10-05 03:11:59,33.4175,-111.781,382.406,"125 N 22nd Pl UNIT 98, Mesa, AZ 85213, Cottage Grove Estates",,,,1,10249,132900,closed,,2004-02-02,,2015-10-05 03:13:32,2015-10-05 03:13:32,3433,sales
3434,10603,3434,"3226 W Marlette Ave, Phoenix, AZ 85017",Alhambra,3,2,1668,zillow_ph,http://www.zillow.com/homedetails/3226-W-Marlette-Ave-Phoenix-AZ-85017/7760922_zpid/,2015-10-05 03:11:59,2015-10-08 03:27:40,33.5293,-112.129,356.306,"3226 W Marlette Ave, Phoenix, AZ 85017, Alhambra",,,,1,10603,48000,closed,,2010-12-20,,2015-10-05 03:13:50,2015-10-05 03:13:50,3434,sales
3435,10167,3435,"4308 N 111th Ln, Phoenix, AZ 85037",Maryvale,3,2,1089,zillow_ph,http://www.zillow.com/homedetails/4308-N-111th-Ln-Phoenix-AZ-85037/7488830_zpid/,2015-10-05 03:11:59,2015-10-05 03:11:59,33.4972,-112.299,309.836,"4308 N 111th Ln, Phoenix, AZ 85037, Maryvale",,,,1,10167,101000,closed,,2001-05-01,,2015-10-05 03:13:28,2015-10-05 03:13:28,3435,sales
3436,14942,3436,"10307 E Caribbean Ln, Scottsdale, AZ 85255",North Scottsdale,4,2,1837,zillow_ph,http://www.zillow.com/homedetails/10307-E-Caribbean-Ln-Scottsdale-AZ-85255/8065914_zpid/,2015-10-05 03:12:00,2015-10-05 03:12:00,33.6254,-111.859,478.721,"10307 E Caribbean Ln, Scottsdale, AZ 85255, North Scottsdale",,,,1,14942,202530,closed,,2015-10-08,,2015-10-08 03:28:50,2015-10-08 03:28:50,3436,sales
3437,10511,3437,"2917 W Irma Ln, Phoenix, AZ 85027",Deer Valley,3,2,1091,zillow_ph,http://www.zillow.com/homedetails/2917-W-Irma-Ln-Phoenix-AZ-85027/7934630_zpid/,2015-10-05 03:12:00,2015-10-05 03:12:00,33.6734,-112.122,419.652,"2917 W Irma Ln, Phoenix, AZ 85027, Deer Valley",,,,1,10511,995,closed,2009-10-25,2015-10-07,2173,2015-10-05 03:13:45,2015-10-07 04:10:37,3437,sales
3438,10807,3438,"827 S Chestnut, Mesa, AZ 85204",Summer Place Village,4,2,1852,zillow_ph,http://www.zillow.com/homedetails/827-S-Chestnut-Mesa-AZ-85204/7647281_zpid/,2015-10-05 03:12:00,2015-10-05 03:12:00,33.3886,-111.784,375.586,"827 S Chestnut, Mesa, AZ 85204, Summer Place Village",,,,1,10807,139900,closed,2012-06-07,2012-07-19,42,2015-10-05 03:13:59,2015-10-05 03:14:00,3438,sales
3439,10386,3439,"10237 W Country Club Trl, Peoria, AZ 85383",85383,4,2,1968,zillow_ph,http://www.zillow.com/homedetails/10237-W-Country-Club-Trl-Peoria-AZ-85383/49943169_zpid/,2015-10-05 03:12:00,2015-10-05 03:12:00,33.6894,-112.281,392.998,"10237 W Country Club Trl, Peoria, AZ 85383, 85383",,,,1,10386,325000,closed,,2006-09-01,,2015-10-05 03:13:39,2015-10-05 03:13:39,3439,sales
3440,14862,3440,"9466 N 106th Pl, Scottsdale, AZ 85258",North Scottsdale,3,2,1964,zillow_ph,http://www.zillow.com/homedetails/9466-N-106th-Pl-Scottsdale-AZ-85258/8054293_zpid/,2015-10-05 03:12:00,2015-10-05 03:12:00,33.5733,-111.852,421.541,"9466 N 106th Pl, Scottsdale, AZ 85258, North Scottsdale",,,,1,14862,175000,closed,,2015-10-08,,2015-10-08 03:28:45,2015-10-08 03:28:45,3440,sales
3441,10173,3441,"24102 N 76th Pl, Scottsdale, AZ 85255",North Scottsdale,4,3,2595,zillow_ph,http://www.zillow.com/homedetails/24102-N-76th-Pl-Scottsdale-AZ-85255/55267096_zpid/,2015-10-05 03:12:01,2015-10-05 03:12:01,33.7052,-111.916,588.731,"24102 N 76th Pl, Scottsdale, AZ 85255, North Scottsdale",,,,1,10173,289270,closed,,2001-06-29,,2015-10-05 03:13:28,2015-10-05 03:13:28,3441,sales
3442,13770,3442,"4545 E Amberwood Dr, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,1305,zillow_ph,http://www.zillow.com/homedetails/4545-E-Amberwood-Dr-Phoenix-AZ-85048/8158621_zpid/,2015-10-05 03:12:01,2015-10-05 03:12:01,33.2995,-111.985,362.974,"4545 E Amberwood Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,13770,113000,closed,,2015-10-07,,2015-10-07 04:10:38,2015-10-07 04:10:38,3442,sales
3443,10357,3443,"10206 E Javelina Ave, Mesa, AZ 85209",Crimson Creek,3,2,1728,zillow_ph,http://www.zillow.com/homedetails/10206-E-Javelina-Ave-Mesa-AZ-85209/49924911_zpid/,2015-10-05 03:12:01,2015-10-05 03:12:01,33.3811,-111.614,457.006,"10206 E Javelina Ave, Mesa, AZ 85209, Crimson Creek",,,,1,10357,299900,closed,,2006-01-19,,2015-10-05 03:13:38,2015-10-05 03:13:38,3443,sales
3444,13771,3444,"20506 N 78th Way, Scottsdale, AZ 85255",North Scottsdale,3,2,1634,zillow_ph,http://www.zillow.com/homedetails/20506-N-78th-Way-Scottsdale-AZ-85255/7988687_zpid/,2015-10-05 03:12:02,2015-10-05 03:12:02,33.6732,-111.912,522.112,"20506 N 78th Way, Scottsdale, AZ 85255, North Scottsdale",,,,1,13771,169910,closed,,2015-10-07,,2015-10-07 04:10:39,2015-10-07 04:10:39,3444,sales
3445,13750,3445,"6907 E Grandview Dr, Scottsdale, AZ 85254",Paradise Valley,3,2,1229,zillow_ph,http://www.zillow.com/homedetails/6907-E-Grandview-Dr-Scottsdale-AZ-85254/8024348_zpid/,2015-10-05 03:12:02,2015-10-05 03:12:02,33.635,-111.931,458.204,"6907 E Grandview Dr, Scottsdale, AZ 85254, Paradise Valley",,,,1,13750,81000,closed,,2015-10-07,,2015-10-07 04:10:37,2015-10-07 04:10:37,3445,sales
3446,10662,3446,"7256 E Soaring Eagle Way, Scottsdale, AZ 85266",Pinnacle Peak,2,2,2160,zillow_ph,http://www.zillow.com/homedetails/7256-E-Soaring-Eagle-Way-Scottsdale-AZ-85266/55268266_zpid/,2015-10-05 03:12:02,2015-10-05 03:12:02,33.7887,-111.925,693.331,"7256 E Soaring Eagle Way, Scottsdale, AZ 85266, Pinnacle Peak",,,,1,10662,417900,closed,,2011-05-23,,2015-10-05 03:13:52,2015-10-05 03:13:52,3446,sales
3447,11325,3447,"4358 E Campo Bello Dr, Phoenix, AZ 85032",Paradise Valley,3,2,1300,zillow_ph,http://www.zillow.com/homedetails/4358-E-Campo-Bello-Dr-Phoenix-AZ-85032/8018471_zpid/,2015-10-05 03:12:02,2015-10-05 03:12:02,33.6456,-111.988,453.112,"4358 E Campo Bello Dr, Phoenix, AZ 85032, Paradise Valley",,,,1,11325,1350,closed,2015-02-19,2015-10-06,229,2015-10-05 03:14:23,2015-10-06 04:33:38,3447,sales
3448,13784,3448,"454 W Mountain Sage Dr, Phoenix, AZ 85045",Ahwatukee Foothills,4,2,1603,zillow_ph,http://www.zillow.com/homedetails/454-W-Mountain-Sage-Dr-Phoenix-AZ-85045/8285242_zpid/,2015-10-05 03:12:03,2015-10-05 03:12:03,33.3102,-112.08,411.054,"454 W Mountain Sage Dr, Phoenix, AZ 85045, Ahwatukee Foothills",,,,1,13784,132970,closed,,2015-10-07,,2015-10-07 04:10:39,2015-10-07 04:10:39,3448,sales
3449,10296,3449,"7410 S 39th Dr, Phoenix, AZ 85041",Laveen,3,2,1830,zillow_ph,http://www.zillow.com/homedetails/7410-S-39th-Dr-Phoenix-AZ-85041/55205769_zpid/,2015-10-05 03:12:03,2015-10-05 03:12:03,33.3794,-112.143,318.541,"7410 S 39th Dr, Phoenix, AZ 85041, Laveen",,,,1,10296,183000,closed,,2004-12-02,,2015-10-05 03:13:35,2015-10-05 03:13:35,3449,sales
3450,14888,3450,"4603 E Jones Ave, Phoenix, AZ 85040",South Mountain,2,1,924,zillow_ph,http://www.zillow.com/homedetails/4603-E-Jones-Ave-Phoenix-AZ-85040/7556708_zpid/,2015-10-05 03:12:03,2015-10-05 03:12:03,33.4102,-111.982,346.703,"4603 E Jones Ave, Phoenix, AZ 85040, South Mountain",,,,1,14888,8100,closed,,2015-10-08,,2015-10-08 03:28:47,2015-10-08 03:28:47,3450,sales
3451,10285,3451,"1772 E Powell Way, Chandler, AZ 85249",Creekwood Ranch,3,2,2126,zillow_ph,http://www.zillow.com/homedetails/1772-E-Powell-Way-Chandler-AZ-85249/55274021_zpid/,2015-10-05 03:12:03,2015-10-05 03:12:03,33.2361,-111.81,379.085,"1772 E Powell Way, Chandler, AZ 85249, Creekwood Ranch",,,,1,10285,266000,closed,,2004-09-24,,2015-10-05 03:13:34,2015-10-05 03:13:34,3451,sales
3452,10491,3452,"12533 W Jackson St, Avondale, AZ 85323",85323,4,2,1678,zillow_ph,http://www.zillow.com/homedetails/12533-W-Jackson-St-Avondale-AZ-85323/55301643_zpid/,2015-10-05 03:12:03,2015-10-05 03:12:03,33.4427,-112.329,295.645,"12533 W Jackson St, Avondale, AZ 85323, 85323",,,,1,10491,119900,closed,,2009-05-29,,2015-10-05 03:13:45,2015-10-05 03:13:45,3452,sales
3453,13762,3453,"8510 S Stephanie Ln, Tempe, AZ 85284",85284,3,2,1385,zillow_ph,http://www.zillow.com/homedetails/8510-S-Stephanie-Ln-Tempe-AZ-85284/8268132_zpid/,2015-10-05 03:12:03,2015-10-05 03:12:03,33.3373,-111.945,362.823,"8510 S Stephanie Ln, Tempe, AZ 85284, 85284",,,,1,13762,109011,closed,,2015-10-07,,2015-10-07 04:10:38,2015-10-07 04:10:38,3453,sales
