property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
288,288,288,401 Harrison Street #3803,San Francisco (Rincon Hill),2,2,1339,climbsf_rented,http://www.climbsf.com/for-rent/401-harrison-st-3803/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"401 Harrison Street #3803, San Francisco (Rincon Hill)",288,7225,closed,,2015-03-09,,2015-08-23 20:29:22,2015-08-23 20:29:22,288,rental
289,289,289,539 Octavia Street #9,San Francisco (Hayes Valley),0,1,180,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-9/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"539 Octavia Street #9, San Francisco (Hayes Valley)",289,1500,closed,,2015-03-18,,2015-08-23 20:29:22,2015-08-23 20:29:22,289,rental
290,290,290,333 Fremont Street #709,San Francisco (South Beach),2,2,1235,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-709/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"333 Fremont Street #709, San Francisco (South Beach)",290,4795,closed,,2015-03-19,,2015-08-23 20:29:22,2015-08-23 20:29:22,290,rental
291,291,291,260 King Street #1413,San Francisco (Mission Bay),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-1413/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"260 King Street #1413, San Francisco (Mission Bay)",291,3950,closed,,2015-03-22,,2015-08-23 20:29:22,2015-08-23 20:29:22,291,rental
292,292,292,318 Spear Street #6K,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-6k/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"318 Spear Street #6K, San Francisco (South Beach)",292,4600,closed,,2015-03-24,,2015-08-23 20:29:22,2015-08-23 20:29:22,292,rental
293,293,293,810 Faxon Avenue,San Francisco (Westwood Park),3,2,2335,climbsf_rented,http://www.climbsf.com/for-rent/810-faxon-ave/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"810 Faxon Avenue, San Francisco (Westwood Park)",293,5650,closed,,2015-03-25,,2015-08-23 20:29:22,2015-08-23 20:29:22,293,rental
294,294,294,601 Fourth Street #226,San Francisco (South Beach),1,1,1174,climbsf_rented,http://www.climbsf.com/for-rent/601-4th-st-226/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"601 Fourth Street #226, San Francisco (South Beach)",294,3650,closed,,2015-03-25,,2015-08-23 20:29:22,2015-08-23 20:29:22,294,rental
295,295,295,338 Spear Street #38F,San Francisco (South Beach),3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-38f/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"338 Spear Street #38F, San Francisco (South Beach)",295,7500,closed,,2015-03-29,,2015-08-23 20:29:22,2015-08-23 20:29:22,295,rental
296,296,296,539 Octavia Street #11,San Francisco (Hayes Valley),0,1,200,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-11/,2015-08-23 20:29:00,2015-08-23 20:29:00,,,,"539 Octavia Street #11, San Francisco (Hayes Valley)",296,1600,closed,,2015-03-30,,2015-08-23 20:29:22,2015-08-23 20:29:22,296,rental
297,297,297,601 Fourth Street #324,San Francisco (SOMA),1,1,1094,climbsf_rented,http://www.climbsf.com/for-rent/601-4th-st-324/,2015-08-23 20:29:01,2015-08-23 20:29:01,,,,"601 Fourth Street #324, San Francisco (SOMA)",297,3750,closed,,2015-03-30,,2015-08-23 20:29:22,2015-08-23 20:29:22,297,rental
298,298,298,333 Fremont Street #203,San Francisco (South Beach),1,1,670,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-203/,2015-08-23 20:29:01,2015-08-23 20:29:01,,,,"333 Fremont Street #203, San Francisco (South Beach)",298,3100,closed,,2015-04-09,,2015-08-23 20:29:23,2015-08-23 20:29:23,298,rental
299,299,299,45 Bartlett Street #315,San Francisco (Inner Mission),1,1,500,climbsf_rented,http://www.climbsf.com/for-rent/45-bartlett-st-315/,2015-08-23 20:29:01,2015-08-23 20:29:01,37.7558,-122.42,20.5014,"45 Bartlett Street #315, San Francisco ",299,3000,closed,,2015-04-09,,2015-08-23 20:29:23,2015-08-23 20:29:23,299,rental
300,300,300,45 Bartlett Street #706,San Francisco (Inner Mission),2,2,905,climbsf_rented,http://www.climbsf.com/for-rent/45-bartlett-st-706/,2015-08-23 20:29:01,2015-08-23 20:29:01,37.7558,-122.42,20.5014,"45 Bartlett Street #706, San Francisco ",300,4500,closed,,2015-04-09,,2015-08-23 20:29:23,2015-08-23 20:29:23,300,rental
301,301,301,539 Octavia Street #12,San Francisco (Hayes Valley),0,1,240,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-12/,2015-08-23 20:29:01,2015-08-23 20:29:01,37.7773,-122.425,21.7199,"539 Octavia Street #12, San Francisco (Hayes Valley)",301,1800,closed,,2015-04-16,,2015-08-23 20:29:23,2015-08-23 20:29:23,301,rental
302,302,302,1875 Mission Street #407,San Francisco (Inner Mission),1,1,645,climbsf_rented,http://www.climbsf.com/for-rent/1875-mission-st-407/,2015-08-23 20:29:01,2015-08-23 20:29:01,37.7671,-122.419,8.75175,"1875 Mission Street #407, San Francisco ",302,3200,closed,,2015-04-16,,2015-08-23 20:29:23,2015-08-23 20:29:23,302,rental
303,303,303,520 6th Street #16,San Francisco (SOMA),2,2,1560,climbsf_rented,http://www.climbsf.com/for-rent/520-6th-st-16/,2015-08-23 20:29:01,2015-08-23 20:29:01,37.7755,-122.402,3.00654,"520 6th Street #16, San Francisco (SOMA)",303,4900,closed,,2015-04-16,,2015-08-23 20:29:23,2015-08-23 20:29:23,303,rental
304,304,304,300 Ivy Street #500,San Francisco (Hayes Valley),2,2,1075,climbsf_rented,http://www.climbsf.com/for-rent/300-ivy-st-500/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7774,-122.423,20.4928,"300 Ivy Street #500, San Francisco (Hayes Valley)",304,4900,closed,,2015-04-21,,2015-08-23 20:29:23,2015-08-23 20:29:23,304,rental
305,305,305,425 First Street #1002,San Francisco (Rincon Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-1002/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7858,-122.392,31.017,"425 First Street #1002, San Francisco (Rincon Hill)",305,6625,closed,,2015-04-29,,2015-08-23 20:29:23,2015-08-23 20:29:23,305,rental
306,306,306,333 Fremont Street #405,San Francisco (South Beach),1,1,706,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-405/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7877,-122.393,11.0817,"333 Fremont Street #405, San Francisco (South Beach)",306,3675,closed,,2015-05-06,,2015-08-23 20:29:23,2015-08-23 20:29:23,306,rental
307,307,307,45 Bartlett Street #705,San Francisco (Inner Mission),2,2,905,climbsf_rented,http://www.climbsf.com/for-rent/45-bartlett-st-705/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7558,-122.42,20.5014,"45 Bartlett Street #705, San Francisco ",307,4500,closed,,2015-05-07,,2015-08-23 20:29:23,2015-08-23 20:29:23,307,rental
308,308,308,333 Fremont Street #809,San Francisco (South Beach),2,2,1253,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-809/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7877,-122.393,11.0817,"333 Fremont Street #809, San Francisco (South Beach)",308,4579,closed,,2015-05-08,,2015-08-23 20:29:23,2015-08-23 20:29:23,308,rental
309,309,309,1800 Van Ness Avenue #505,San Francisco (Nob Hill),1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/1800-van-ness-ave-505/,2015-08-23 20:29:02,2015-08-23 20:29:02,,,,"1800 Van Ness Avenue #505, San Francisco (Nob Hill)",309,3650,closed,,2015-05-08,,2015-08-23 20:29:23,2015-08-23 20:29:23,309,rental
310,310,310,318 Spear Street #8E,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-8e/,2015-08-23 20:29:02,2015-08-23 20:29:02,,,,"318 Spear Street #8E, San Francisco (South Beach)",310,3800,closed,,2015-05-08,,2015-08-23 20:29:23,2015-08-23 20:29:23,310,rental
311,311,311,539 Octavia Street #14,San Francisco (Hayes Valley),0,1,221,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-14/,2015-08-23 20:29:02,2015-08-23 20:29:02,,,,"539 Octavia Street #14, San Francisco (Hayes Valley)",311,1850,closed,,2015-05-14,,2015-08-23 20:29:23,2015-08-23 20:29:23,311,rental
312,312,312,720 Gough Street #45,San Francisco (Van Ness-Civic Center),2,2,1316,climbsf_rented,http://www.climbsf.com/for-rent/720-gough-st-45/,2015-08-23 20:29:02,2015-08-23 20:29:02,,,,"720 Gough Street #45, San Francisco ",312,3975,closed,,2015-05-15,,2015-08-23 20:29:23,2015-08-23 20:29:23,312,rental
313,313,313,451 Kansas Street #520,San Francisco (Potrero Hill),0,1,450,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-520/,2015-08-23 20:29:02,2015-08-23 20:29:02,,,,"451 Kansas Street #520, San Francisco (Potrero Hill)",313,2800,closed,,2015-05-18,,2015-08-23 20:29:23,2015-08-23 20:29:23,313,rental
314,314,314,45 Bartlett Street #302,San Francisco (Inner Mission),1,1,905,climbsf_rented,http://www.climbsf.com/for-rent/45-bartlett-st-302/,2015-08-23 20:29:02,2015-08-23 20:29:02,,,,"45 Bartlett Street #302, San Francisco ",314,4100,closed,,2015-05-18,,2015-08-23 20:29:23,2015-08-23 20:29:23,314,rental
315,315,315,451 Kansas Street #356,San Francisco (Potrero Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-356/,2015-08-23 20:29:03,2015-08-23 20:29:03,,,,"451 Kansas Street #356, San Francisco (Potrero Hill)",315,4300,closed,,2015-05-18,,2015-08-23 20:29:23,2015-08-23 20:29:23,315,rental
316,316,316,48 Rausch Street,San Francisco (SOMA),3,2,1000,climbsf_rented,http://www.climbsf.com/for-rent/48-rausch-st/,2015-08-23 20:29:03,2015-08-23 20:29:03,,,,"48 Rausch Street, San Francisco (SOMA)",316,3500,closed,,2015-05-19,,2015-08-23 20:29:23,2015-08-23 20:29:23,316,rental
317,317,317,656 Clayton Street #B,San Francisco (Cole Valley-Parnassus Heights),1,1,650,climbsf_rented,http://www.climbsf.com/for-rent/656b-clayton-st/,2015-08-23 20:29:03,2015-08-23 20:29:03,37.7643,-122.456,118.956,"656 Clayton Street #B, San Francisco (Cole Valley-Parnassus Heights)",317,2800,closed,,2015-05-19,,2015-08-23 20:29:23,2015-08-23 20:29:23,317,rental
318,318,318,One Hawthorne Street #16B,San Francisco (SOMA),1,1,558,climbsf_rented,http://www.climbsf.com/for-rent/1-hawthorne-st-16b/,2015-08-23 20:29:03,2015-08-23 20:29:03,37.7857,-122.399,8.63035,"One Hawthorne Street #16B, San Francisco (SOMA)",318,3200,closed,,2015-05-19,,2015-08-23 20:29:23,2015-08-23 20:29:23,318,rental
319,319,319,4442 Cabrillo Street,San Francisco (Outer Richmond),2,1,1000,climbsf_rented,http://www.climbsf.com/for-rent/4442-cabrillo-st/,2015-08-23 20:29:03,2015-08-23 20:29:03,37.7734,-122.506,18.5859,"4442 Cabrillo Street, San Francisco (Outer Richmond)",319,3750,closed,,2015-05-21,,2015-08-23 20:29:23,2015-08-23 20:29:23,319,rental
320,320,320,300 Berry Street #1313,San Francisco (Mission Bay),2,1,999,climbsf_rented,http://www.climbsf.com/for-rent/300-berry-st-1313/,2015-08-23 20:29:03,2015-08-23 20:29:03,37.7739,-122.396,1.38426,"300 Berry Street #1313, San Francisco (Mission Bay)",320,4500,closed,,2015-05-22,,2015-08-23 20:29:24,2015-08-23 20:29:24,320,rental
321,321,321,74 New Montgomery Street #309,San Francisco (SOMA),0,1,484,climbsf_rented,http://www.climbsf.com/for-rent/74-new-montgomery-st-309/,2015-08-23 20:29:03,2015-08-23 20:29:03,37.7875,-122.401,7.64144,"74 New Montgomery Street #309, San Francisco (SOMA)",321,2850,closed,,2015-05-27,,2015-08-23 20:29:24,2015-08-23 20:29:24,321,rental
322,322,322,300 Berry Street #523,San Francisco (Mission Bay),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/300-berry-st-523/,2015-08-23 20:29:03,2015-08-23 20:29:03,37.7739,-122.396,1.38426,"300 Berry Street #523, San Francisco (Mission Bay)",322,5100,closed,,2015-05-27,,2015-08-23 20:29:24,2015-08-23 20:29:24,322,rental
323,323,323,555 Fourth Street #312,San Francisco (South Beach),1,1,694,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-312/,2015-08-23 20:29:04,2015-08-23 20:29:04,37.7791,-122.397,3.09988,"555 Fourth Street #312, San Francisco (South Beach)",323,3500,closed,,2015-05-27,,2015-08-23 20:29:24,2015-08-23 20:29:24,323,rental
324,324,324,18 Lansing Street #102,San Francisco (Rincon Hill),1,1,1200,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-102/,2015-08-23 20:29:04,2015-08-23 20:29:04,37.7864,-122.394,23.0383,"18 Lansing Street #102, San Francisco (Rincon Hill)",324,4500,closed,,2015-05-27,,2015-08-23 20:29:24,2015-08-23 20:29:24,324,rental
325,325,325,333 Fremont Street #603,San Francisco (South Beach),1,1,670,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-603/,2015-08-23 20:29:04,2015-08-23 20:29:04,37.7877,-122.393,11.0817,"333 Fremont Street #603, San Francisco (South Beach)",325,3800,closed,,2015-05-29,,2015-08-23 20:29:24,2015-08-23 20:29:24,325,rental
326,326,326,451 Kansas Street #488,San Francisco (Potrero Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-488/,2015-08-23 20:29:04,2015-08-23 20:29:04,37.7639,-122.403,21.4412,"451 Kansas Street #488, San Francisco (Potrero Hill)",326,3750,closed,,2015-06-02,,2015-08-23 20:29:24,2015-08-23 20:29:24,326,rental
327,327,327,425 First Street #1308,San Francisco (Rincon Hill),1,1,755,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-1308/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"425 First Street #1308, San Francisco (Rincon Hill)",327,3700,closed,,2015-06-02,,2015-08-23 20:29:24,2015-08-23 20:29:24,327,rental
328,328,328,1011 23rd Street #18,San Francisco (Central Waterfront),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/1011-23rd-st-18/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"1011 23rd Street #18, San Francisco (Central Waterfront)",328,5500,closed,,2015-06-04,,2015-08-23 20:29:24,2015-08-23 20:29:24,328,rental
329,329,329,1168 Eddy Street #D4,San Francisco (Western Addition),2,1,816,climbsf_rented,http://www.climbsf.com/for-rent/1168-eddy-st-d4/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"1168 Eddy Street #D4, San Francisco (Western Addition)",329,3600,closed,,2015-06-04,,2015-08-23 20:29:24,2015-08-23 20:29:24,329,rental
330,330,330,338 Spear Street #6A,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-6a/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"338 Spear Street #6A, San Francisco (South Beach)",330,5275,closed,,2015-06-05,,2015-08-23 20:29:24,2015-08-23 20:29:24,330,rental
331,331,331,74 New Montgomery Street #709,San Francisco (Yerba Buena),1,1,489,climbsf_rented,http://www.climbsf.com/for-rent/74-new-montgomery-st-709/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"74 New Montgomery Street #709, San Francisco (Yerba Buena)",331,3150,closed,,2015-06-09,,2015-08-23 20:29:24,2015-08-23 20:29:24,331,rental
332,332,332,401 Arkansas Street,San Francisco (Potrero Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/401-arkansas-st/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"401 Arkansas Street, San Francisco (Potrero Hill)",332,4400,closed,,2015-06-11,,2015-08-23 20:29:24,2015-08-23 20:29:24,332,rental
333,333,333,333 Fremont Street #412,San Francisco (South Beach),1,1,689,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-412/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"333 Fremont Street #412, San Francisco (South Beach)",333,3400,closed,,2015-06-11,,2015-08-23 20:29:24,2015-08-23 20:29:24,333,rental
334,334,334,1414 Douglass Street,San Francisco (Noe Valley),4,2,1697,climbsf_rented,http://www.climbsf.com/for-rent/1414-douglass-st/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"1414 Douglass Street, San Francisco (Noe Valley)",334,7400,closed,,2015-06-15,,2015-08-23 20:29:24,2015-08-23 20:29:24,334,rental
335,335,335,333 Fremont Street #802,San Francisco (South Beach),1,1,706,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-802/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"333 Fremont Street #802, San Francisco (South Beach)",335,4275,closed,,2015-06-15,,2015-08-23 20:29:24,2015-08-23 20:29:24,335,rental
336,336,336,501 Beale St. #9E,San Francisco (South Beach),1,1,759,climbsf_rented,http://www.climbsf.com/for-rent/501-beale-st-9e/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"501 Beale St. #9E, San Francisco (South Beach)",336,3750,closed,,2015-06-15,,2015-08-23 20:29:24,2015-08-23 20:29:24,336,rental
337,337,337,8 Buchanan Street #214,San Francisco (Hayes Valley),0,1,453,climbsf_rented,http://www.climbsf.com/for-rent/1960-market-st-214/,2015-08-23 20:29:04,2015-08-23 20:29:04,,,,"8 Buchanan Street #214, San Francisco (Hayes Valley)",337,2975,closed,,2015-06-15,,2015-08-23 20:29:24,2015-08-23 20:29:24,337,rental
338,338,338,891 York Street,San Francisco (Potrero Hill),2,1,900,climbsf_rented,http://www.climbsf.com/for-rent/891-york-st/,2015-08-23 20:29:05,2015-08-23 20:29:05,37.7579,-122.409,11.6432,"891 York Street, San Francisco (Potrero Hill)",338,3400,closed,,2015-06-16,,2015-08-23 20:29:24,2015-08-23 20:29:24,338,rental
339,339,339,88 Townsend Street #402,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/88-townsend-st-402/,2015-08-23 20:29:05,2015-08-23 20:29:05,37.7809,-122.391,5.89829,"88 Townsend Street #402, San Francisco (South Beach)",339,5495,closed,,2015-06-24,,2015-08-23 20:29:24,2015-08-23 20:29:24,339,rental
340,340,340,2101 Bryant Street #205,San Francisco (Potrero Hill),1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/2101-bryant-st-205/,2015-08-23 20:29:05,2015-08-23 20:29:05,37.7605,-122.41,8.10185,"2101 Bryant Street #205, San Francisco (Potrero Hill)",340,3900,closed,,2015-06-24,,2015-08-23 20:29:24,2015-08-23 20:29:24,340,rental
341,341,341,100 Palo Alto Avenue,San Francisco (Clarendon Heights),4,3,4800,climbsf_rented,http://www.climbsf.com/for-rent/100-palo-alto-ave/,2015-08-23 20:29:05,2015-08-23 20:29:05,37.757,-122.449,239.364,"100 Palo Alto Avenue, San Francisco (Clarendon Heights)",341,11000,closed,,2015-06-24,,2015-08-23 20:29:24,2015-08-23 20:29:24,341,rental
342,342,342,2 Mint Plaza #805,San Francisco (SOMA),1,1,1145,climbsf_rented,http://www.climbsf.com/for-rent/2-mint-plaza-805/,2015-08-23 20:29:05,2015-08-23 20:29:05,37.7831,-122.408,9.74853,"2 Mint Plaza #805, San Francisco (SOMA)",342,4600,closed,,2015-06-24,,2015-08-23 20:29:25,2015-08-23 20:29:25,342,rental
343,343,343,24 Waldo Alley,San Francisco (Russian Hill),1,1,620,climbsf_rented,http://www.climbsf.com/for-rent/24-waldo-alley/,2015-08-23 20:29:06,2015-08-23 20:29:06,37.7971,-122.417,70.874,"24 Waldo Alley, San Francisco (Russian Hill)",343,3500,closed,,2015-06-26,,2015-08-23 20:29:25,2015-08-23 20:29:25,343,rental
344,344,344,333 Fremont Street #708,San Francisco (South Beach),2,2,1251,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-708/,2015-08-23 20:29:06,2015-08-23 20:29:06,37.7877,-122.393,11.0817,"333 Fremont Street #708, San Francisco (South Beach)",344,5300,closed,,2015-06-29,,2015-08-23 20:29:25,2015-08-23 20:29:25,344,rental
345,345,345,18 Lansing Street #306,San Francisco (Rincon Hill),2,2,1444,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-306/,2015-08-23 20:29:06,2015-08-23 20:29:06,37.7864,-122.394,23.0383,"18 Lansing Street #306, San Francisco (Rincon Hill)",345,5400,closed,,2015-06-29,,2015-08-23 20:29:25,2015-08-23 20:29:25,345,rental
346,346,346,239 Brannan Street #14A,San Francisco (South Beach),3,3,0,climbsf_rented,http://www.climbsf.com/for-rent/239-brannan-st-14a/,2015-08-23 20:29:06,2015-08-23 20:29:06,37.7826,-122.39,7.19501,"239 Brannan Street #14A, San Francisco (South Beach)",346,8650,closed,,2015-07-01,,2015-08-23 20:29:25,2015-08-23 20:29:25,346,rental
347,347,347,296 Francisco Street,San Francisco (Telegraph Hill),2,1,987,climbsf_rented,http://www.climbsf.com/for-rent/296-francisco-st/,2015-08-23 20:29:06,2015-08-23 20:29:06,37.8053,-122.41,10.0058,"296 Francisco Street, San Francisco (Telegraph Hill)",347,5675,closed,,2015-07-07,,2015-08-23 20:29:25,2015-08-23 20:29:25,347,rental
348,348,348,260 King Street #1013,San Francisco (Mission Bay),1,1,868,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-1013/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"260 King Street #1013, San Francisco (Mission Bay)",348,3750,closed,,2015-07-07,,2015-08-23 20:29:25,2015-08-23 20:29:25,348,rental
349,349,349,1 College Avenue,San Francisco (Bernal Heights),3,2,1600,climbsf_rented,http://www.climbsf.com/for-rent/1-college-ave/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"1 College Avenue, San Francisco (Bernal Heights)",349,5300,closed,,2015-07-08,,2015-08-23 20:29:25,2015-08-23 20:29:25,349,rental
350,350,350,77 Dow Place #707,San Francisco (SOMA),1,1,1075,climbsf_rented,http://www.climbsf.com/for-rent/77-dow-pl-707/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"77 Dow Place #707, San Francisco (SOMA)",350,3950,closed,,2015-07-08,,2015-08-23 20:29:25,2015-08-23 20:29:25,350,rental
351,351,351,325 Berry Street #520,San Francisco (Mission Bay),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-520/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"325 Berry Street #520, San Francisco (Mission Bay)",351,5600,closed,,2015-07-13,,2015-08-23 20:29:25,2015-08-23 20:29:25,351,rental
352,352,352,301 Mission St. #53D,San Francisco (Yerba Buena),2,3,0,climbsf_rented,http://www.climbsf.com/for-rent/301-mission-st-53d/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"301 Mission St. #53D, San Francisco (Yerba Buena)",352,16000,closed,,2015-07-14,,2015-08-23 20:29:25,2015-08-23 20:29:25,352,rental
353,353,353,333 Fremont Street #810,San Francisco (South Beach),2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-810/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"333 Fremont Street #810, San Francisco (South Beach)",353,4300,closed,,2015-07-14,,2015-08-23 20:29:25,2015-08-23 20:29:25,353,rental
354,354,354,567 Vallejo Street #PH500,San Francisco (North Beach),3,3,2081,climbsf_rented,http://www.climbsf.com/for-rent/567-vallejo-st-ph500/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"567 Vallejo Street #PH500, San Francisco (North Beach)",354,12000,closed,,2015-07-17,,2015-08-23 20:29:25,2015-08-23 20:29:25,354,rental
355,355,355,451 Kansas Street #616,San Francisco (Potrero Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-616/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"451 Kansas Street #616, San Francisco (Potrero Hill)",355,3750,closed,,2015-07-20,,2015-08-23 20:29:25,2015-08-23 20:29:25,355,rental
356,356,356,252 Granada Avenue,San Francisco (Ingleside),2,2,1600,climbsf_rented,http://www.climbsf.com/for-rent/252-granada-ave/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"252 Granada Avenue, San Francisco (Ingleside)",356,3950,closed,,2015-07-21,,2015-08-23 20:29:25,2015-08-23 20:29:25,356,rental
357,357,357,2735 Folsom Street,San Francisco (Inner Mission),4,3,1800,climbsf_rented,http://www.climbsf.com/for-rent/2735-folsom-st/,2015-08-23 20:29:06,2015-08-23 20:29:06,,,,"2735 Folsom Street, San Francisco ",357,11000,closed,,2015-07-21,,2015-08-23 20:29:25,2015-08-23 20:29:25,357,rental
358,358,358,338 Spear Street #24H,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-24h/,2015-08-23 20:29:07,2015-08-23 20:29:07,,,,"338 Spear Street #24H, San Francisco (South Beach)",358,6495,closed,,2015-07-21,,2015-08-23 20:29:25,2015-08-23 20:29:25,358,rental
359,359,359,1766 Oakdale Avenue,San Francisco (Bayview),2,2,1286,climbsf_rented,http://www.climbsf.com/for-rent/1766-oakdale-ave/,2015-08-23 20:29:07,2015-08-23 20:29:07,,,,"1766 Oakdale Avenue, San Francisco (Bayview)",359,0,closed,,2015-07-21,,2015-08-23 20:29:25,2015-08-23 20:29:25,359,rental
360,360,360,420 Mission Bay Boulevard North #121,San Francisco (Mission Bay),1,1,980,climbsf_rented,http://www.climbsf.com/for-rent/420-mission-bay-blvd-n-121/,2015-08-23 20:29:07,2015-08-23 20:29:07,37.7712,-122.388,2.25164,"420 Mission Bay Boulevard North #121, San Francisco (Mission Bay)",360,3975,closed,,2015-07-21,,2015-08-23 20:29:25,2015-08-23 20:29:25,360,rental
361,361,361,460 Valley Street,San Francisco (Noe Valley),2,2,1446,climbsf_rented,http://www.climbsf.com/for-rent/460-valley-st/,2015-08-23 20:29:07,2015-08-23 20:29:07,37.7444,-122.433,99.0145,"460 Valley Street, San Francisco (Noe Valley)",361,5400,closed,,2015-07-21,,2015-08-23 20:29:25,2015-08-23 20:29:25,361,rental
362,362,362,163 Capp Street,San Francisco (Inner Mission),2,1,720,climbsf_rented,http://www.climbsf.com/for-rent/163-capp-st/,2015-08-23 20:29:07,2015-08-23 20:29:07,37.7641,-122.418,5.98293,"163 Capp Street, San Francisco ",362,3900,closed,,2015-07-27,,2015-08-23 20:29:25,2015-08-23 20:29:25,362,rental
363,363,363,631 Folsom Street #PHC,San Francisco (Yerba Buena),3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/631-folsom-st-phc/,2015-08-23 20:29:07,2015-08-23 20:29:07,37.7749,-122.419,15.5578,"631 Folsom Street #PHC, San Francisco (Yerba Buena)",363,13750,closed,,2015-08-03,,2015-08-23 20:29:25,2015-08-23 20:29:25,363,rental
364,364,364,199 New Montgomery Street #402,San Francisco (Yerba Buena),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/199-new-montgomery-st-402/,2015-08-23 20:29:07,2015-08-23 20:29:07,37.7866,-122.399,7.5217,"199 New Montgomery Street #402, San Francisco (Yerba Buena)",364,4500,closed,,2015-07-21,,2015-08-23 20:29:26,2015-08-23 20:29:26,364,rental
